Name,Source File,Source Path,Session,FORCE_PROCESS,Duration,Fullpath,ESTA_DECORNAME,INGEST_MANUEL,INGESTATOR,errors,error
NJ-192207-2-E1C2-01,B047C001_250304_R5KF.mov,B:\250327_EQ1_AM\CAM B\B047R5KF\,250327_EQ1_AM,FALSE,00:01:49:07,B:\250327_EQ1_AM\CAM B\B047R5KF\B047C001_250304_R5KF.mov,CUI,FALSE,FALSE,[],
